16,0,0,3.25E-07,8.05E-05,,2.11E-07,5.75E-05
32,0,0,4.38E-07,8.08E-05,,2.36E-07,4.39E-05
64,0,0,7.16E-07,9.04E-05,,4.83E-07,5.65E-05
128,0,0,1.24E-06,9.71E-05,,8.30E-07,5.64E-05
256,0,0,2.24E-06,8.36E-05,,1.70E-06,6.15E-05
512,0,0,4.50E-06,9.19E-05,,3.03E-06,6.18E-05
1024,0,0,1.10E-05,0.000111343,,7.77E-06,7.41E-05
2048,0,0,2.42E-05,0.000130152,,1.75E-05,8.86E-05
4096,0,0,4.44E-05,0.000181307,,3.12E-05,1.23E-04
8192,0,0,0.000100559,0.000292357,,6.63E-05,2.02E-04
16384,0,0,0.00019158,0.000483488,,1.34E-04,3.36E-04
32768,0,0,0.000407138,0.000959829,,2.89E-04,6.79E-04
65536,0,0,0.000665454,0.001555568,,5.08E-04,1.17E-03
131072,0,0,0.001569538,0.003526737,,1.08E-03,2.46E-03
262144,0,0,0.002689572,0.005826405,,1.96E-03,4.32E-03
524288,0,0,0.005749034,0.012257854,,4.05E-03,8.64E-03
1048576,0,0,0.008854548,0.019135293,,7.00E-03,1.49E-02
2097152,0,0,0.021278126,0.045220316,,1.45E-02,3.03E-02
4194304,0,0,0.029374325,0.064988641,,2.50E-02,5.38E-02
8388608,0,0,0.056012527,0.128215286,,4.84E-02,1.05E-01
16777216,0,0,0.110689356,0.24964281,,9.58E-02,2.05E-01
33554432,0,0,0.172187123,0.408520376,,1.75E-01,3.86E-01
67108864,0,0,0.406950361,0.918999598,,3.56E-01,7.65E-01
16,0,1,1.21E-07,3.48E-05,,,
32,0,1,1.76E-07,3.49E-05,,,
64,0,1,2.92E-07,3.47E-05,,,
128,0,1,5.48E-07,3.47E-05,,,
256,0,1,9.98E-07,3.63E-05,,,
512,0,1,1.97E-06,4.08E-05,,,
1024,0,1,5.18E-06,4.83E-05,,,
2048,0,1,1.07E-05,6.40E-05,,,
4096,0,1,2.11E-05,8.49E-05,,,
8192,0,1,4.27E-05,0.000139827,,,
16384,0,1,9.88E-05,0.000256637,,,
32768,0,1,0.00020386,0.00048767,,,
65536,0,1,0.000394835,0.000894199,,,
131072,0,1,0.00076889,0.001782768,,,
262144,0,1,0.001587775,0.003527107,,,
524288,0,1,0.002947592,0.006297588,,,
1048576,0,1,0.005736649,0.01210542,,,
2097152,0,1,0.011356386,0.023432028,,,
4194304,0,1,0.021866165,0.045898547,,,
8388608,0,1,0.043433521,0.091140286,,,
16777216,0,1,0.085688511,0.181042741,,,
33554432,0,1,0.173296955,0.365213383,,,
67108864,0,1,0.342110414,0.721476561,,,
16,0,2,3.02E-07,8.43E-05,,,
32,0,2,1.88E-07,3.46E-05,,,
64,0,2,5.54E-07,6.27E-05,,,
128,0,2,5.46E-07,3.56E-05,,,
256,0,2,1.92E-06,6.67E-05,,,
512,0,2,1.97E-06,4.21E-05,,,
1024,0,2,9.17E-06,8.65E-05,,,
2048,0,2,2.09E-05,0.000111548,,,
4096,0,2,2.29E-05,9.16E-05,,,
8192,0,2,9.99E-05,0.000283044,,,
16384,0,2,9.94E-05,0.000254322,,,
32768,0,2,0.000393019,0.000921324,,,
65536,0,2,0.000414246,0.000947715,,,
131072,0,2,0.001448773,0.003258689,,,
262144,0,2,0.00144613,0.003261553,,,
524288,0,2,0.005376367,0.011626966,,,
1048576,0,2,0.006364007,0.01326509,,,
2097152,0,2,0.016110868,0.0338439,,,
4194304,0,2,0.023055904,0.04955168,,,
8388608,0,2,0.055655013,0.118369436,,,
16777216,0,2,0.085841411,0.185931039,,,
33554432,0,2,0.184987153,0.424412146,,,
67108864,0,2,0.34164082,0.721464706,,,
16,0,3,1.33E-07,3.35E-05,,,
32,0,3,1.79E-07,3.48E-05,,,
64,0,3,2.98E-07,3.51E-05,,,
128,0,3,5.29E-07,3.47E-05,,,
256,0,3,9.59E-07,3.69E-05,,,
512,0,3,1.96E-06,4.30E-05,,,
1024,0,3,4.62E-06,4.46E-05,,,
2048,0,3,1.23E-05,6.35E-05,,,
4096,0,3,2.40E-05,9.09E-05,,,
8192,0,3,4.34E-05,0.000138498,,,
16384,0,3,0.000102369,0.000251303,,,
32768,0,3,0.00023625,0.000516681,,,
65536,0,3,0.000410943,0.000924868,,,
131072,0,3,0.000821371,0.001848526,,,
262144,0,3,0.001614025,0.003559036,,,
524288,0,3,0.003071224,0.006435096,,,
1048576,0,3,0.005758392,0.012226378,,,
2097152,0,3,0.011469528,0.023933401,,,
4194304,0,3,0.022431459,0.047127291,,,
8388608,0,3,0.043066616,0.091931437,,,
16777216,0,3,0.086397442,0.182456574,,,
33554432,0,3,0.171302975,0.361213372,,,
67108864,0,3,0.345196211,0.728098737,,,
16,0,4,1.72E-07,5.43E-05,,,
32,0,4,1.99E-07,3.46E-05,,,
64,0,4,5.56E-07,5.97E-05,,,
128,0,4,1.29E-06,7.98E-05,,,
256,0,4,2.39E-06,8.42E-05,,,
512,0,4,4.77E-06,9.13E-05,,,
1024,0,4,8.89E-06,7.96E-05,,,
2048,0,4,1.93E-05,7.36E-05,,,
4096,0,4,4.37E-05,0.000164789,,,
8192,0,4,4.49E-05,0.000158539,,,
16384,0,4,0.000175569,0.000433765,,,
32768,0,4,0.000206763,0.000507278,,,
65536,0,4,0.000656506,0.001504259,,,
131072,0,4,0.000798515,0.001876684,,,
262144,0,4,0.002452115,0.00543334,,,
524288,0,4,0.003093715,0.006593573,,,
1048576,0,4,0.008300236,0.017613871,,,
2097152,0,4,0.012083258,0.025102744,,,
4194304,0,4,0.02828626,0.061538788,,,
8388608,0,4,0.044026566,0.095451952,,,
16777216,0,4,0.110275176,0.227851746,,,
33554432,0,4,0.172619278,0.368861447,,,
67108864,0,4,0.342030926,0.734941447,,,
